epoch,source_dc_id,model_type,arrival_ms,num_tokens
19,0,Llama7b_Chat,0,216.0
19,0,Llama7b_Chat,0,223.0
19,0,Llama7b_Chat,0,205.0
19,0,Llama7b_Summarization,0,199.0
19,0,Llama7b_Chat,0,204.0
19,0,Llama7b_Chat,0,193.0
19,0,Llama7b_Chat,0,215.0
19,0,Llama7b_Summarization,0,202.0
19,0,Llama7b_Novel,0,206.0
19,0,Llama7b_Summarization,0,212.0
19,0,Llama7b_Chat,0,204.0
19,0,Llama7b_Chat,0,209.0
19,0,Llama7b_Chat,0,198.0
19,0,Llama7b_Summarization,0,191.0
19,0,Llama7b_Novel,0,211.0
19,0,Llama7b_Chat,0,209.0
19,0,Llama7b_Summarization,0,206.0
19,0,Llama7b_Summarization,0,225.0
19,0,Llama7b_Summarization,0,200.0
19,0,Llama7b_Chat,0,218.0
19,0,Llama7b_Chat,0,204.0
19,0,Llama7b_Chat,0,211.0
19,0,Llama7b_Chat,0,227.0
19,0,Llama7b_Summarization,0,213.0
19,0,Llama7b_Chat,0,200.0
19,0,Llama7b_Summarization,0,219.0
19,0,Llama7b_Chat,0,225.0
19,0,Llama7b_Chat,0,211.0
19,0,Llama7b_Summarization,0,207.0
19,0,Llama7b_Chat,0,209.0
19,0,Llama7b_Chat,0,212.0
19,0,Llama7b_Chat,0,208.0
19,0,Llama7b_Chat,0,202.0
19,0,Llama7b_Chat,0,209.0
19,0,Llama7b_Chat,0,204.0
19,0,Llama7b_Summarization,0,213.0
19,0,Llama7b_Novel,0,213.0
19,0,Llama7b_Summarization,0,202.0
19,0,Llama7b_Chat,0,213.0
19,0,Llama7b_Summarization,0,220.0
19,0,Llama7b_Chat,0,209.0
19,0,Llama7b_Novel,0,203.0
19,0,Llama7b_Chat,0,203.0
19,0,Llama7b_Chat,0,199.0
19,0,Llama7b_Chat,0,204.0
19,0,Llama7b_Chat,0,208.0
19,0,Llama7b_Chat,0,223.0
19,0,Llama7b_Summarization,0,211.0
19,0,Llama7b_Chat,0,219.0
19,0,Llama7b_Chat,0,205.0
19,0,Llama7b_Summarization,0,209.0
19,0,Llama7b_Chat,0,210.0
19,0,Llama7b_Summarization,0,217.0
19,0,Llama7b_Summarization,0,216.0
19,0,Llama7b_Summarization,0,210.0
19,0,Llama7b_Chat,0,211.0
19,0,Llama7b_Summarization,0,196.0
19,0,Llama7b_Chat,0,202.0
19,0,Llama7b_Chat,0,201.0
19,0,Llama7b_Chat,0,208.0
19,0,Llama7b_Summarization,0,220.0
19,0,Llama7b_Summarization,0,204.0
19,0,Llama7b_Chat,0,207.0
19,0,Llama7b_Chat,0,219.0
19,0,Llama7b_Chat,0,214.0
19,0,Llama7b_Chat,0,216.0
19,0,Llama7b_Chat,0,202.0
19,0,Llama7b_Chat,0,214.0
19,0,Llama7b_Chat,0,212.0
19,0,Llama7b_Summarization,0,209.0
19,0,Llama7b_Chat,0,192.0
19,0,Llama7b_Chat,0,210.0
19,0,Llama7b_Chat,0,209.0
19,0,Llama7b_Chat,0,213.0
19,0,Llama7b_Chat,0,190.0
19,0,Llama7b_Summarization,0,201.0
19,0,Llama7b_Novel,0,211.0
19,0,Llama7b_Chat,0,198.0
19,0,Llama70b_Novel,0,64.0
19,0,Llama7b_Summarization,0,206.0
19,0,Llama7b_Chat,0,210.0
19,0,Llama7b_Novel,0,206.0
19,0,Llama7b_Chat,0,208.0
19,0,Llama7b_Summarization,0,218.0
19,0,Llama7b_Summarization,0,204.0
19,0,Llama7b_Chat,0,213.0
19,0,Llama7b_Chat,0,211.0
19,0,Llama7b_Chat,0,201.0
19,0,Llama7b_Chat,0,208.0
19,0,Llama7b_Chat,0,223.0
19,0,Llama7b_Chat,0,202.0
19,0,Llama7b_Summarization,0,201.0
19,0,Llama7b_Chat,0,203.0
19,0,Llama7b_Chat,0,208.0
19,0,Llama7b_Chat,0,225.0
19,0,Llama7b_Summarization,0,207.0
19,0,Llama7b_Summarization,0,192.0
19,0,Llama7b_Chat,0,223.0
19,0,Llama7b_Summarization,0,208.0
19,0,Llama7b_Chat,0,227.0
19,0,Llama7b_Summarization,0,205.0
19,0,Llama7b_Chat,0,193.0
19,0,Llama7b_Summarization,0,207.0
19,0,Llama7b_Chat,0,201.0
19,0,Llama7b_Chat,0,208.0
19,0,Llama7b_Chat,0,204.0
19,0,Llama7b_Chat,0,210.0
19,0,Llama7b_Chat,0,207.0
19,0,Llama7b_Novel,0,220.0
19,0,Llama7b_Chat,0,207.0
19,0,Llama7b_Novel,0,208.0
19,0,Llama7b_Novel,0,206.0
19,0,Llama7b_Chat,0,201.0
19,0,Llama7b_Chat,0,198.0
19,0,Llama7b_Chat,0,205.0
19,0,Llama7b_Chat,0,203.0
19,0,Llama7b_Summarization,0,209.0
19,0,Llama7b_Summarization,0,214.0
19,0,Llama7b_Chat,0,216.0
19,0,Llama7b_Chat,0,201.0
19,0,Llama7b_Chat,0,200.0
19,0,Llama7b_Summarization,0,216.0
19,0,Llama7b_Summarization,0,202.0
19,0,Llama7b_Chat,0,201.0
19,0,Llama7b_Chat,0,205.0
19,0,Llama7b_Summarization,0,209.0
19,0,Llama7b_Chat,0,215.0
19,1,Llama7b_Chat,0,225.0
19,1,Llama7b_Summarization,0,198.0
19,1,Llama7b_Chat,0,214.0
19,1,Llama7b_Summarization,0,193.0
19,1,Llama7b_Novel,0,214.0
19,1,Llama7b_Summarization,0,206.0
19,1,Llama7b_Chat,0,207.0
19,1,Llama7b_Chat,0,194.0
19,1,Llama7b_Chat,0,210.0
19,1,Llama7b_Summarization,0,201.0
19,1,Llama7b_Summarization,0,199.0
19,1,Llama7b_Summarization,0,197.0
19,1,Llama7b_Chat,0,215.0
19,1,Llama7b_Chat,0,210.0
19,1,Llama7b_Chat,0,214.0
19,1,Llama7b_Novel,0,224.0
19,1,Llama7b_Chat,0,217.0
19,1,Llama7b_Chat,0,206.0
19,1,Llama7b_Chat,0,211.0
19,1,Llama7b_Chat,0,194.0
19,1,Llama7b_Summarization,0,217.0
19,1,Llama7b_Summarization,0,208.0
19,1,Llama7b_Summarization,0,208.0
19,1,Llama7b_Chat,0,209.0
19,1,Llama7b_Chat,0,207.0
19,1,Llama7b_Chat,0,200.0
19,1,Llama7b_Novel,0,205.0
19,1,Llama7b_Chat,0,218.0
19,1,Llama7b_Chat,0,226.0
19,1,Llama7b_Chat,0,208.0
19,1,Llama7b_Chat,0,213.0
19,1,Llama7b_Chat,0,208.0
19,1,Llama7b_Summarization,0,221.0
19,1,Llama7b_Chat,0,215.0
19,1,Llama7b_Summarization,0,217.0
19,1,Llama7b_Summarization,0,202.0
19,1,Llama7b_Novel,0,213.0
19,1,Llama7b_Summarization,0,204.0
19,1,Llama7b_Chat,0,220.0
19,1,Llama7b_Chat,0,211.0
19,1,Llama7b_Chat,0,214.0
19,1,Llama7b_Chat,0,213.0
19,1,Llama7b_Summarization,0,211.0
19,1,Llama7b_Chat,0,195.0
19,1,Llama7b_Chat,0,210.0
19,1,Llama7b_Chat,0,211.0
19,1,Llama7b_Summarization,0,214.0
19,1,Llama7b_Chat,0,212.0
19,1,Llama7b_Chat,0,201.0
19,1,Llama7b_Novel,0,211.0
19,1,Llama7b_Chat,0,201.0
19,1,Llama7b_Chat,0,212.0
19,1,Llama7b_Chat,0,206.0
19,1,Llama7b_Chat,0,200.0
19,1,Llama7b_Summarization,0,203.0
19,1,Llama7b_Chat,0,224.0
19,1,Llama7b_Chat,0,212.0
19,1,Llama7b_Chat,0,221.0
19,1,Llama7b_Summarization,0,223.0
19,1,Llama7b_Chat,0,205.0
19,1,Llama7b_Chat,0,212.0
19,1,Llama7b_Summarization,0,204.0
19,1,Llama7b_Novel,0,201.0
19,1,Llama7b_Summarization,0,208.0
19,1,Llama7b_Chat,0,214.0
19,1,Llama7b_Novel,0,210.0
19,1,Llama7b_Chat,0,211.0
19,1,Llama7b_Chat,0,214.0
19,1,Llama7b_Chat,0,206.0
19,1,Llama7b_Chat,0,205.0
19,1,Llama7b_Summarization,0,193.0
19,1,Llama7b_Chat,0,202.0
19,1,Llama7b_Chat,0,210.0
19,1,Llama7b_Novel,0,212.0
19,1,Llama7b_Chat,0,202.0
19,1,Llama7b_Novel,0,202.0
19,1,Llama7b_Chat,0,208.0
19,1,Llama7b_Summarization,0,215.0
19,1,Llama7b_Summarization,0,199.0
19,1,Llama7b_Novel,0,197.0
19,1,Llama7b_Chat,0,229.0
19,1,Llama7b_Chat,0,201.0
19,1,Llama7b_Summarization,0,201.0
19,1,Llama7b_Chat,0,215.0
19,1,Llama70b_Chat,0,282.0
19,1,Llama7b_Chat,0,207.0
19,1,Llama7b_Summarization,0,198.0
19,1,Llama7b_Chat,0,200.0
19,1,Llama7b_Summarization,0,200.0
19,1,Llama7b_Chat,0,200.0
19,1,Llama7b_Chat,0,202.0
19,1,Llama7b_Chat,0,207.0
19,1,Llama7b_Chat,0,207.0
19,1,Llama7b_Summarization,0,200.0
19,1,Llama7b_Summarization,0,204.0
19,1,Llama7b_Novel,0,207.0
19,1,Llama7b_Summarization,0,204.0
19,1,Llama7b_Summarization,0,201.0
19,1,Llama7b_Summarization,0,210.0
19,1,Llama7b_Chat,0,223.0
19,1,Llama7b_Summarization,0,216.0
19,1,Llama7b_Chat,0,209.0
19,1,Llama7b_Chat,0,212.0
19,1,Llama7b_Chat,0,201.0
19,1,Llama7b_Summarization,0,203.0
19,1,Llama7b_Chat,0,204.0
19,1,Llama7b_Summarization,0,206.0
19,1,Llama7b_Summarization,0,210.0
19,1,Llama7b_Chat,0,202.0
19,1,Llama7b_Chat,0,209.0
19,1,Llama7b_Summarization,0,214.0
19,1,Llama7b_Summarization,0,200.0
19,1,Llama7b_Chat,0,207.0
19,1,Llama7b_Chat,0,213.0
19,1,Llama7b_Chat,0,209.0
19,1,Llama7b_Chat,0,200.0
19,1,Llama7b_Summarization,0,205.0
19,1,Llama7b_Chat,0,195.0
19,1,Llama7b_Chat,0,207.0
19,1,Llama7b_Chat,0,233.0
19,1,Llama7b_Chat,0,213.0
19,1,Llama7b_Chat,0,215.0
19,1,Llama7b_Chat,0,219.0
19,1,Llama7b_Chat,0,210.0
19,1,Llama7b_Chat,0,203.0
19,1,Llama7b_Chat,0,206.0
19,1,Llama7b_Summarization,0,217.0
19,1,Llama7b_Chat,0,204.0
19,1,Llama7b_Summarization,0,204.0
19,1,Llama7b_Chat,0,208.0
19,1,Llama7b_Chat,0,198.0
19,1,Llama7b_Summarization,0,211.0
19,1,Llama7b_Novel,0,208.0
19,1,Llama7b_Chat,0,211.0
19,1,Llama7b_Summarization,0,202.0
19,1,Llama7b_Novel,0,204.0
19,1,Llama7b_Chat,0,200.0
19,1,Llama7b_Chat,0,219.0
19,1,Llama7b_Chat,0,203.0
19,1,Llama7b_Chat,0,204.0
19,1,Llama7b_Chat,0,217.0
19,1,Llama7b_Novel,0,208.0
19,1,Llama7b_Chat,0,210.0
19,1,Llama7b_Chat,0,200.0
19,1,Llama7b_Summarization,0,205.0
19,1,Llama7b_Chat,0,198.0
19,1,Llama7b_Chat,0,210.0
19,1,Llama7b_Summarization,0,207.0
19,1,Llama7b_Chat,0,210.0
19,1,Llama7b_Summarization,0,208.0
19,1,Llama7b_Novel,0,211.0
19,1,Llama7b_Chat,0,207.0
19,1,Llama7b_Novel,0,188.0
19,1,Llama7b_Chat,0,223.0
19,1,Llama7b_Chat,0,204.0
19,1,Llama7b_Chat,0,195.0
19,1,Llama7b_Chat,0,204.0
19,1,Llama7b_Novel,0,220.0
19,1,Llama7b_Summarization,0,204.0
19,1,Llama7b_Chat,0,215.0
19,2,Llama7b_Summarization,0,209.0
19,2,Llama7b_Summarization,0,202.0
19,2,Llama7b_Summarization,0,221.0
19,2,Llama7b_Summarization,0,204.0
19,2,Llama7b_Summarization,0,201.0
19,2,Llama7b_Chat,0,199.0
19,2,Llama7b_Chat,0,187.0
19,2,Llama7b_Chat,0,199.0
19,2,Llama7b_Chat,0,200.0
19,2,Llama7b_Chat,0,208.0
19,2,Llama7b_Chat,0,220.0
19,2,Llama7b_Summarization,0,202.0
19,2,Llama7b_Chat,0,208.0
19,2,Llama7b_Chat,0,207.0
19,2,Llama7b_Chat,0,220.0
19,2,Llama7b_Chat,0,219.0
19,2,Llama7b_Chat,0,204.0
19,2,Llama7b_Summarization,0,233.0
19,2,Llama7b_Chat,0,200.0
19,2,Llama7b_Chat,0,202.0
19,2,Llama7b_Chat,0,207.0
19,2,Llama7b_Chat,0,203.0
19,2,Llama7b_Chat,0,203.0
19,2,Llama7b_Chat,0,202.0
19,2,Llama7b_Chat,0,230.0
19,2,Llama7b_Novel,0,211.0
19,2,Llama7b_Summarization,0,207.0
19,2,Llama7b_Novel,0,204.0
19,2,Llama7b_Chat,0,199.0
19,2,Llama7b_Chat,0,202.0
19,2,Llama7b_Summarization,0,211.0
19,2,Llama7b_Novel,0,199.0
19,2,Llama7b_Summarization,0,203.0
19,2,Llama7b_Summarization,0,216.0
19,2,Llama7b_Chat,0,203.0
19,2,Llama7b_Chat,0,203.0
19,2,Llama7b_Chat,0,211.0
19,2,Llama7b_Chat,0,208.0
19,2,Llama7b_Chat,0,202.0
19,2,Llama7b_Chat,0,217.0
19,2,Llama7b_Summarization,0,201.0
19,2,Llama7b_Summarization,0,205.0
19,2,Llama7b_Chat,0,210.0
19,2,Llama7b_Chat,0,209.0
19,2,Llama7b_Summarization,0,210.0
19,2,Llama7b_Chat,0,217.0
19,2,Llama7b_Summarization,0,214.0
19,2,Llama7b_Chat,0,207.0
19,2,Llama7b_Novel,0,198.0
19,2,Llama7b_Chat,0,213.0
19,2,Llama7b_Summarization,0,211.0
19,2,Llama7b_Chat,0,226.0
19,2,Llama7b_Summarization,0,210.0
19,2,Llama7b_Chat,0,199.0
19,2,Llama7b_Summarization,0,203.0
19,2,Llama7b_Summarization,0,205.0
19,2,Llama7b_Summarization,0,213.0
19,2,Llama7b_Chat,0,189.0
19,2,Llama7b_Summarization,0,201.0
19,2,Llama7b_Summarization,0,206.0
19,2,Llama7b_Chat,0,209.0
19,2,Llama7b_Chat,0,208.0
19,2,Llama7b_Chat,0,202.0
19,2,Llama7b_Chat,0,196.0
19,2,Llama7b_Chat,0,223.0
19,2,Llama7b_Chat,0,203.0
19,2,Llama7b_Chat,0,222.0
19,2,Llama7b_Chat,0,204.0
19,2,Llama7b_Chat,0,200.0
19,2,Llama7b_Chat,0,220.0
19,2,Llama7b_Summarization,0,200.0
19,2,Llama7b_Chat,0,210.0
19,2,Llama7b_Chat,0,206.0
19,2,Llama7b_Chat,0,197.0
19,2,Llama7b_Chat,0,202.0
19,2,Llama7b_Chat,0,212.0
19,2,Llama7b_Chat,0,210.0
19,2,Llama7b_Chat,0,199.0
19,2,Llama7b_Chat,0,222.0
19,2,Llama7b_Chat,0,203.0
19,2,Llama7b_Chat,0,202.0
19,2,Llama7b_Chat,0,204.0
19,2,Llama7b_Chat,0,215.0
19,2,Llama7b_Summarization,0,204.0
19,2,Llama7b_Chat,0,205.0
19,2,Llama7b_Chat,0,213.0
19,2,Llama7b_Chat,0,204.0
19,2,Llama7b_Summarization,0,202.0
19,2,Llama7b_Chat,0,209.0
19,2,Llama7b_Chat,0,203.0
19,2,Llama7b_Chat,0,212.0
19,2,Llama7b_Chat,0,215.0
19,2,Llama7b_Novel,0,196.0
19,2,Llama7b_Chat,0,213.0
19,2,Llama7b_Chat,0,203.0
19,2,Llama7b_Chat,0,212.0
19,2,Llama7b_Chat,0,219.0
19,2,Llama7b_Summarization,0,204.0
19,2,Llama7b_Summarization,0,210.0
19,2,Llama7b_Chat,0,194.0
19,2,Llama7b_Novel,0,202.0
19,2,Llama7b_Novel,0,206.0
19,2,Llama7b_Chat,0,213.0
19,2,Llama7b_Chat,0,204.0
19,2,Llama7b_Chat,0,210.0
19,2,Llama7b_Chat,0,214.0
19,2,Llama7b_Summarization,0,213.0
19,2,Llama7b_Chat,0,213.0
19,2,Llama7b_Summarization,0,207.0
19,2,Llama7b_Novel,0,224.0
19,2,Llama7b_Summarization,0,205.0
19,2,Llama7b_Chat,0,203.0
19,2,Llama7b_Chat,0,205.0
19,2,Llama7b_Chat,0,206.0
19,2,Llama7b_Chat,0,205.0
19,2,Llama7b_Chat,0,210.0
19,2,Llama7b_Chat,0,201.0
19,2,Llama7b_Chat,0,214.0
19,2,Llama7b_Chat,0,208.0
19,2,Llama7b_Chat,0,201.0
19,2,Llama7b_Chat,0,221.0
19,2,Llama7b_Summarization,0,216.0
19,2,Llama7b_Chat,0,193.0
19,2,Llama7b_Chat,0,199.0
19,2,Llama7b_Summarization,0,202.0
19,2,Llama7b_Novel,0,210.0
19,2,Llama7b_Summarization,0,202.0
19,2,Llama7b_Summarization,0,206.0
19,2,Llama7b_Summarization,0,214.0
19,2,Llama7b_Chat,0,198.0
19,2,Llama7b_Summarization,0,211.0
19,2,Llama7b_Chat,0,212.0
19,2,Llama7b_Chat,0,211.0
19,2,Llama7b_Summarization,0,213.0
19,2,Llama7b_Summarization,0,199.0
19,2,Llama7b_Chat,0,206.0
19,2,Llama7b_Summarization,0,195.0
19,2,Llama7b_Summarization,0,206.0
19,2,Llama7b_Summarization,0,211.0
19,2,Llama7b_Chat,0,222.0
19,2,Llama7b_Novel,0,211.0
19,2,Llama7b_Summarization,0,208.0
19,2,Llama7b_Chat,0,216.0
19,2,Llama7b_Chat,0,203.0
19,2,Llama7b_Summarization,0,209.0
19,2,Llama7b_Chat,0,204.0
19,2,Llama7b_Summarization,0,199.0
19,2,Llama7b_Chat,0,203.0
19,2,Llama7b_Summarization,0,206.0
19,2,Llama7b_Summarization,0,196.0
19,2,Llama7b_Summarization,0,196.0
19,2,Llama7b_Summarization,0,200.0
19,2,Llama7b_Chat,0,210.0
19,2,Llama7b_Chat,0,208.0
19,2,Llama7b_Summarization,0,198.0
19,2,Llama7b_Summarization,0,213.0
19,2,Llama7b_Chat,0,208.0
19,2,Llama7b_Chat,0,205.0
19,2,Llama7b_Chat,0,208.0
19,2,Llama7b_Chat,0,223.0
22,0,Llama7b_Chat,0,2062.0
22,0,Llama7b_Chat,0,2590.0
22,1,Llama7b_Summarization,0,1883.0
22,2,Llama7b_Summarization,0,2122.0
23,1,Llama7b_Chat,0,2800.0
23,2,Llama7b_Chat,0,2737.0
24,0,Llama7b_Chat,0,204.0
24,0,Llama7b_Summarization,0,199.0
24,0,Llama7b_Summarization,0,233.0
24,0,Llama7b_Summarization,0,124.0
24,0,Llama7b_Chat,0,204.0
24,0,Llama7b_Chat,0,206.0
24,0,Llama7b_Chat,0,214.0
24,0,Llama7b_Chat,0,208.0
24,0,Llama7b_Chat,0,206.0
24,0,Llama7b_Chat,0,208.0
24,0,Llama7b_Chat,0,214.0
24,0,Llama7b_Chat,0,207.0
24,0,Llama7b_Novel,0,201.0
24,0,Llama7b_Summarization,0,208.0
24,0,Llama7b_Summarization,0,203.0
24,0,Llama7b_Chat,0,216.0
24,0,Llama7b_Chat,0,206.0
24,0,Llama7b_Chat,0,216.0
24,0,Llama7b_Chat,0,209.0
24,0,Llama7b_Chat,0,204.0
24,0,Llama7b_Summarization,0,211.0
24,0,Llama7b_Summarization,0,207.0
24,0,Llama7b_Novel,0,198.0
24,0,Llama7b_Chat,0,201.0
24,0,Llama7b_Chat,0,202.0
24,0,Llama7b_Chat,0,213.0
24,0,Llama7b_Summarization,0,197.0
24,0,Llama7b_Chat,0,217.0
24,0,Llama7b_Novel,0,203.0
24,0,Llama7b_Chat,0,202.0
24,0,Llama7b_Summarization,0,148.0
24,0,Llama7b_Chat,0,202.0
24,0,Llama7b_Summarization,0,204.0
24,0,Llama7b_Chat,0,206.0
24,0,Llama7b_Chat,0,205.0
24,0,Llama7b_Chat,0,211.0
24,0,Llama7b_Chat,0,207.0
24,0,Llama7b_Chat,0,209.0
24,0,Llama7b_Chat,0,205.0
24,0,Llama7b_Chat,0,207.0
24,0,Llama7b_Summarization,0,208.0
24,0,Llama7b_Chat,0,209.0
24,0,Llama7b_Chat,0,202.0
24,0,Llama7b_Chat,0,210.0
24,0,Llama7b_Summarization,0,199.0
24,0,Llama7b_Summarization,0,209.0
24,0,Llama7b_Chat,0,202.0
24,0,Llama7b_Chat,0,203.0
24,0,Llama7b_Chat,0,198.0
24,0,Llama7b_Chat,0,205.0
24,0,Llama7b_Chat,0,205.0
24,0,Llama7b_Chat,0,210.0
24,0,Llama7b_Chat,0,216.0
24,0,Llama7b_Chat,0,205.0
24,0,Llama7b_Chat,0,201.0
24,0,Llama7b_Novel,0,198.0
24,0,Llama7b_Chat,0,202.0
24,0,Llama7b_Chat,0,205.0
24,0,Llama7b_Summarization,0,196.0
24,0,Llama7b_Chat,0,199.0
24,0,Llama7b_Summarization,0,209.0
24,0,Llama7b_Novel,0,210.0
24,0,Llama7b_Chat,0,211.0
24,0,Llama7b_Chat,0,233.0
24,0,Llama7b_Summarization,0,200.0
24,0,Llama7b_Summarization,0,216.0
24,0,Llama7b_Summarization,0,210.0
24,0,Llama7b_Chat,0,203.0
24,0,Llama7b_Chat,0,208.0
24,0,Llama7b_Summarization,0,218.0
24,0,Llama7b_Chat,0,218.0
24,0,Llama7b_Novel,0,200.0
24,0,Llama7b_Chat,0,204.0
24,0,Llama7b_Chat,0,211.0
24,0,Llama7b_Chat,0,201.0
24,0,Llama7b_Chat,0,196.0
24,0,Llama7b_Chat,0,206.0
24,0,Llama7b_Chat,0,223.0
24,0,Llama7b_Chat,0,209.0
24,0,Llama7b_Summarization,0,202.0
24,0,Llama7b_Summarization,0,217.0
24,0,Llama7b_Chat,0,207.0
24,0,Llama7b_Chat,0,198.0
24,0,Llama7b_Summarization,0,201.0
24,0,Llama7b_Summarization,0,209.0
24,0,Llama7b_Summarization,0,208.0
24,0,Llama7b_Chat,0,201.0
24,0,Llama7b_Chat,0,221.0
24,0,Llama7b_Chat,0,206.0
24,0,Llama7b_Summarization,0,217.0
24,0,Llama7b_Summarization,0,198.0
24,0,Llama7b_Summarization,0,219.0
24,0,Llama7b_Chat,0,210.0
24,0,Llama7b_Summarization,0,205.0
24,0,Llama7b_Chat,0,207.0
24,0,Llama7b_Novel,0,213.0
24,0,Llama7b_Chat,0,209.0
24,0,Llama7b_Summarization,0,201.0
24,0,Llama7b_Chat,0,217.0
24,0,Llama7b_Summarization,0,203.0
24,0,Llama7b_Novel,0,193.0
24,0,Llama7b_Chat,0,205.0
24,0,Llama7b_Summarization,0,211.0
24,0,Llama7b_Chat,0,219.0
24,0,Llama7b_Chat,0,215.0
24,0,Llama7b_Chat,0,200.0
24,0,Llama7b_Chat,0,213.0
24,0,Llama7b_Chat,0,200.0
24,0,Llama7b_Chat,0,207.0
24,0,Llama7b_Chat,0,197.0
24,0,Llama7b_Chat,0,218.0
24,0,Llama7b_Chat,0,223.0
24,0,Llama7b_Summarization,0,207.0
24,0,Llama7b_Chat,0,202.0
24,0,Llama7b_Summarization,0,205.0
24,0,Llama7b_Summarization,0,204.0
24,0,Llama7b_Summarization,0,211.0
24,0,Llama7b_Chat,0,203.0
24,0,Llama7b_Chat,0,209.0
24,0,Llama7b_Chat,0,216.0
24,0,Llama7b_Chat,0,202.0
24,0,Llama7b_Summarization,0,199.0
24,0,Llama7b_Chat,0,208.0
24,0,Llama7b_Chat,0,199.0
24,0,Llama7b_Chat,0,204.0
24,0,Llama7b_Summarization,0,201.0
24,0,Llama7b_Chat,0,216.0
24,0,Llama7b_Chat,0,212.0
24,0,Llama7b_Novel,0,203.0
24,0,Llama7b_Summarization,0,208.0
24,0,Llama7b_Chat,0,203.0
24,0,Llama7b_Summarization,0,204.0
24,0,Llama7b_Chat,0,216.0
24,0,Llama7b_Chat,0,213.0
24,0,Llama7b_Chat,0,213.0
24,0,Llama7b_Summarization,0,208.0
24,0,Llama7b_Chat,0,205.0
24,0,Llama7b_Novel,0,207.0
24,0,Llama7b_Chat,0,215.0
24,0,Llama7b_Chat,0,211.0
24,0,Llama7b_Chat,0,202.0
24,0,Llama7b_Chat,0,209.0
24,0,Llama7b_Chat,0,213.0
24,0,Llama7b_Summarization,0,208.0
24,0,Llama7b_Chat,0,199.0
24,0,Llama7b_Chat,0,215.0
24,0,Llama7b_Chat,0,209.0
24,0,Llama7b_Summarization,0,219.0
24,0,Llama7b_Chat,0,208.0
24,0,Llama7b_Summarization,0,226.0
24,0,Llama7b_Chat,0,206.0
24,0,Llama7b_Summarization,0,201.0
24,0,Llama7b_Summarization,0,237.0
24,0,Llama7b_Summarization,0,218.0
24,0,Llama7b_Chat,0,200.0
24,0,Llama7b_Summarization,0,226.0
24,0,Llama7b_Summarization,0,207.0
24,0,Llama7b_Chat,0,213.0
24,0,Llama7b_Summarization,0,217.0
24,0,Llama7b_Summarization,0,205.0
24,0,Llama7b_Chat,0,203.0
24,0,Llama7b_Chat,0,207.0
24,0,Llama7b_Chat,0,214.0
24,0,Llama7b_Chat,0,208.0
24,0,Llama7b_Chat,0,205.0
24,0,Llama7b_Summarization,0,212.0
24,0,Llama7b_Chat,0,215.0
24,0,Llama7b_Summarization,0,199.0
24,0,Llama7b_Chat,0,220.0
24,0,Llama7b_Chat,0,200.0
24,0,Llama7b_Summarization,0,209.0
24,0,Llama7b_Chat,0,194.0
24,0,Llama7b_Chat,0,201.0
24,0,Llama7b_Chat,0,194.0
24,0,Llama7b_Chat,0,218.0
24,0,Llama7b_Chat,0,196.0
24,0,Llama7b_Summarization,0,209.0
24,0,Llama7b_Chat,0,207.0
24,0,Llama7b_Summarization,0,203.0
24,0,Llama7b_Chat,0,191.0
24,0,Llama7b_Summarization,0,205.0
24,0,Llama7b_Chat,0,218.0
24,0,Llama7b_Summarization,0,201.0
24,0,Llama7b_Chat,0,202.0
24,0,Llama7b_Chat,0,209.0
24,0,Llama7b_Summarization,0,206.0
24,0,Llama7b_Chat,0,198.0
24,0,Llama7b_Novel,0,208.0
24,0,Llama7b_Chat,0,199.0
24,0,Llama7b_Chat,0,212.0
24,0,Llama7b_Chat,0,202.0
24,0,Llama7b_Summarization,0,207.0
24,0,Llama7b_Novel,0,193.0
24,0,Llama7b_Chat,0,220.0
24,0,Llama7b_Chat,0,211.0
24,0,Llama7b_Novel,0,227.0
24,0,Llama7b_Chat,0,204.0
24,0,Llama7b_Summarization,0,206.0
24,0,Llama7b_Chat,0,219.0
24,0,Llama7b_Novel,0,209.0
24,0,Llama7b_Novel,0,203.0
24,0,Llama7b_Summarization,0,207.0
24,0,Llama7b_Chat,0,209.0
24,0,Llama7b_Chat,0,218.0
24,0,Llama7b_Chat,0,216.0
24,0,Llama7b_Chat,0,201.0
24,0,Llama7b_Summarization,0,206.0
24,0,Llama7b_Summarization,0,205.0
24,0,Llama7b_Summarization,0,199.0
24,0,Llama7b_Chat,0,205.0
24,0,Llama7b_Chat,0,210.0
24,0,Llama7b_Novel,0,220.0
24,0,Llama7b_Chat,0,209.0
24,0,Llama7b_Chat,0,214.0
24,0,Llama7b_Summarization,0,219.0
24,0,Llama7b_Summarization,0,199.0
24,0,Llama7b_Chat,0,204.0
24,0,Llama7b_Summarization,0,204.0
24,0,Llama7b_Chat,0,200.0
24,0,Llama7b_Chat,0,210.0
24,0,Llama7b_Summarization,0,191.0
24,0,Llama7b_Summarization,0,211.0
24,0,Llama7b_Chat,0,208.0
24,0,Llama7b_Chat,0,200.0
24,0,Llama7b_Chat,0,201.0
24,0,Llama7b_Summarization,0,211.0
24,0,Llama7b_Chat,0,197.0
24,0,Llama7b_Summarization,0,207.0
24,0,Llama7b_Chat,0,216.0
24,0,Llama7b_Chat,0,205.0
24,0,Llama7b_Chat,0,196.0
24,0,Llama7b_Summarization,0,215.0
24,0,Llama7b_Summarization,0,205.0
24,0,Llama7b_Summarization,0,198.0
